,anger,disgust,fear
Temporal_Pole_Mid_L,-0.09667151259935403,0.12473944433670128,-0.02806793173734423
Temporal_Pole_Mid_R,0.37961847061910453,-0.5757968528282003,0.19617838220909234
Temporal_Inf_L,-0.14314670195991405,-0.12250329328639839,0.265649995246312
Temporal_Inf_R,-0.25102995197180455,0.6201257347726254,-0.36909578280081323
Cerebelum_Crus1_L,-0.7313058344410744,0.5328493303639815,0.19845650407709123
Cerebelum_Crus1_R,0.5564117285821922,-0.6747456717787041,0.11833394319650292
Cerebelum_Crus2_L,0.5628162123636385,-0.33762305360841743,-0.2251931587552222
Cerebelum_Crus2_R,-0.5749619863255495,0.1640993794058313,0.41086260691973087
Cerebelum_3_L,-0.23113659433409653,0.3722584400073316,-0.14112184567323788
Cerebelum_3_R,0.05074256707616063,-0.07325700365513158,0.02251443657897363
Cerebelum_4_5_L,-0.40812850259637656,0.08078373716288144,0.32734476543349006
Cerebelum_4_5_R,-0.10424985172119719,-0.1851597367809192,0.289409588502114
Cerebelum_6_L,0.18891656586060693,-0.030544161299564387,-0.15837240456104482
Cerebelum_6_R,-0.0465088289812602,0.06151919929440328,-0.015010370313146382
Cerebelum_7b_L,0.6292929354077462,-0.123534351885963,-0.5057585835217777
Cerebelum_7b_R,-0.09204070462053957,0.21852196310431798,-0.12648125848377537
Cerebelum_8_L,0.046649928482162206,0.07854435756655405,-0.12519428604872038
Cerebelum_8_R,-0.11156361294224815,0.23003414077428616,-0.1184705278320364
Cerebelum_9_L,-0.22577803295125148,0.36278248322081025,-0.1370044502695546
Cerebelum_9_R,-0.27467925453578806,-0.07895305885414579,0.3536323133899318
Cerebelum_10_L,-0.5243196980142039,0.37530547363085465,0.14901422438334883
Cerebelum_10_R,0.24849817351172238,-0.267298041724104,0.018799868212373273
Vermis_1_2,0.03071061678898269,-0.1599434673050634,0.129232850516081
Vermis_3,0.05981069176580077,-0.003370743601735356,-0.056439948164065314
Vermis_4_5,0.003245063128385353,0.15119482902245102,-0.15443989215083626
Vermis_6,0.3902741694977485,0.026715180194109383,-0.4169893496918555
Vermis_7,-0.2634385338299974,0.2879848305467282,-0.024546296716735073
Vermis_8,-0.09470322779052519,0.006893504528275504,0.08780972326225
Vermis_9,0.44643536693697977,-0.8743041049153403,0.42786873797835945
Vermis_10,-0.05208165285328238,0.1892517963080279,-0.13717014345474363
subject,0.00016770419966416207,-0.05487791181436288,0.0547102076146984
