,congruent,incongruent,neutral
Feat 91,0.009346697405781252,-0.009868318195683198,0.0005216207898894561
Feat 92,0.02511290265029297,-0.025271908050436147,0.00015900540011458286
Feat 93,0.011093147237335219,-0.01044563773865973,-0.0006475094986554008
Feat 94,-0.005963903937935051,0.012101504264906724,-0.0061376003269721395
Feat 95,-0.023084806241848187,0.003939369585796137,0.019145436656057474
Feat 96,0.005168484818736152,-0.010626164253082196,0.0054576794343704485
Feat 97,0.009924644618868063,-0.010523256908695738,0.0005986122898418239
Feat 98,-0.013878550716420177,0.013592207848588823,0.000286342867811772
Feat 99,-0.012996347256755959,0.004067334471115371,0.00892901278564194
Feat 100,-0.010983216125114045,0.012857202026828279,-0.0018739859017260943
Feat 101,0.01695310517320679,-0.01291339842861688,-0.004039706744607815
Feat 102,-0.022182787310024356,0.024922280171976424,-0.0027394928619394964
Feat 103,0.00601805903621936,-0.012178426791104775,0.006160367754876988
Feat 104,0.010296091785641844,-0.0027082834852467244,-0.007587808300402827
Feat 105,0.0037527974453328934,0.00817935847611959,-0.011932155921457048
Feat 106,0.004983826617711971,-0.03064539014550926,0.025661563527794758
Feat 107,0.001249094449937606,0.0010090927007322045,-0.0022581871506810293
Feat 108,0.02223326983088213,-0.015447370921068071,-0.006785898909821944
Feat 109,0.004611125733208967,-0.0056479785085268575,0.001036852775316064
Feat 110,0.006281334446294183,-0.015211344031079136,0.008930009584760739
Feat 111,-0.0056369392925999405,0.009884762048533741,-0.0042478227559142575
Feat 112,-0.011537496582666786,0.005510311376473047,0.006027185206199203
Feat 113,-0.0004982593846199145,-0.004211807695895929,0.004710067080510497
Feat 114,0.012479564843655014,0.0016880242435241741,-0.014167589087185439
Feat 115,-0.002278082777963965,0.005827279954040802,-0.0035491971760779964
Feat 116,-0.0031547220797137204,-0.007044975672531118,0.01019969775226642
Feat 117,0.008366248375491873,0.007900960935295295,-0.016267209310789125
Feat 118,-0.005015222244411691,0.011857294090359898,-0.006842071845973045
Feat 119,0.006079787705498917,-0.016124626028040535,0.010044838322529144
Feat 120,0.00016722315976549219,0.005304765076097636,-0.005471988235871592
Feat 121,0.0043644625453527625,-0.013189534986439416,0.008825072441093134
Feat 122,0.004244556904177766,-0.004793735228877233,0.0005491783246993989
Feat 123,0.014470649886303907,0.0007288302604188194,-0.015199480146718371
Feat 124,-0.0001037255043182651,-0.007129403606658815,0.007233129110970807
Feat 125,-0.005595065475629118,-0.0013238354571047614,0.0069189009327412145
Feat 126,0.011810042175898414,-0.019987198045683607,0.008177155869789853
Feat 127,-0.003022645673420171,0.006835247303828701,-0.003812601630412071
Feat 128,-0.003385843072257851,0.00043858126590984634,0.0029472618063707797
Feat 129,0.00393305613554554,-0.01045492174951557,0.006521865613973753
Feat 130,0.010624344329342752,-0.010068389981361156,-0.0005559543479787447
Feat 131,-0.007380376741961059,0.01188604052342277,-0.004505663781463534
Feat 132,-0.0045712928953081855,0.0056790080200971125,-0.001107715124799837
Feat 133,-0.016976988735536443,-0.008681553995308459,0.025658542730838126
Feat 134,0.00291782157612461,0.00511279749199424,-0.008030619068116083
Feat 135,0.01585991453184903,-0.01662742974442762,0.0007675152125757347
Feat 136,0.007829577852367837,-0.008161165794333559,0.0003315879419570827
Feat 137,0.0071699600665289746,0.0021657416520933313,-0.009335701718621336
Feat 138,-0.018051550447667396,0.003759654155734672,0.014291896291948315
Feat 139,-0.00022660376691222456,0.010342783109217806,-0.010116179342300306
Feat 140,0.0014741050284512217,0.007585651851016312,-0.009059756879461839
Feat 141,0.02654589873549082,-0.025558042267505743,-0.0009878564679766482
Feat 142,0.0013433164576342911,0.006914893621929254,-0.008258210079577121
Feat 143,0.019278766131689322,-0.008730002405269773,-0.010548763726420657
Feat 144,0.021574813003253562,-0.02279105177319411,0.001216238769925534
Feat 145,-0.02106271004431268,0.01504460204092209,0.006018108003392088
Feat 146,-0.0045899354956655865,0.0011829758645563867,0.0034069596311012544
Feat 147,-0.007200318318632365,-0.002252837776692021,0.009453156095330036
Feat 148,0.004974529922321919,-0.004016363610409165,-0.0009581663119059879
Feat 149,-0.012212346935788904,0.006598482485892935,0.005613864449876613
Feat 150,0.003844219162679839,-0.015935441299846965,0.012091222137161057
Feat 151,-0.0004989978757920097,0.008537458116060636,-0.008038460240280635
Feat 152,-0.002425616012341995,0.006667998394565268,-0.004242382382214179
Feat 153,0.012701413966525455,-0.019752026744720912,0.007050612778195185
Feat 154,0.003945106583250668,-0.006363708158417571,0.0024186015751562263
Feat 155,-0.006674527244227779,0.007088670365760092,-0.00041414312154048423
Feat 156,0.001228108307832577,-0.008421305255209824,0.0071931969473816165
Feat 157,0.0012069538346320434,-0.0030620410704091804,0.0018550872357782084
Feat 158,0.02326014348888484,-0.02890397201159353,0.005643828522707622
Feat 159,-0.005746792405001413,0.001088872293430018,0.00465792011157389
Feat 160,-0.002572675570514172,0.0010017039142402443,0.0015709716562680744
Feat 161,-0.005699221308568797,-0.0004190241870387857,0.00611824549559639
Feat 162,-0.011165550642660229,0.0010290830570954164,0.010136467585555416
Feat 163,0.011689287746603884,-0.01516530430987909,0.0034760165632771165
Feat 164,-0.0009878950269874836,-0.004057276292985296,0.0050451713199982364
Feat 165,-0.009351416589442446,0.016093381016268234,-0.006741964426821961
Feat 166,0.001880277966295168,-0.0005310503908956121,-0.0013492275753975553
Feat 167,-0.0075562658831341304,0.006914184327307593,0.0006420815558317121
Feat 168,0.006430780564161689,-0.005120617074610952,-0.0013101634895519225
Feat 169,-0.011953102863366993,0.01999587399978286,-0.008042771136412028
Feat 170,0.0001428230937708049,-0.004634836326528646,0.004492013232749611
Feat 171,-0.007631003139090331,0.011310217889310133,-0.00367921475020843
Feat 172,-0.0025866791327095245,0.003585476762526537,-0.0009987976298026888
Feat 173,0.006648617618906285,-0.008564337015948756,0.0019157193970361168
Feat 174,0.008964328153955026,-0.00775418045659701,-0.0012101476973624
Feat 175,-0.013443834463358454,0.00984991750137023,0.003593916961973584
Feat 176,0.002946858072213897,-0.007361265870417122,0.004414407798197446
Feat 177,0.020865347212073577,-0.028441478867343512,0.0075761316552749895
Feat 178,0.011959644532396766,-0.01733526561612212,0.005375621083727016
Feat 179,0.01364892742744248,-0.010358874881188139,-0.0032900525462603468
Feat 180,-0.012970871324236863,0.016778323343146113,-0.003807452018907779
Feat 181,0.0014848379315458998,0.004594612013959593,-0.006079449945515268
Feat 182,0.0015054412145809042,0.005072630775713982,-0.00657807199030497
Feat 183,0.006702067918762181,-0.0072734750351652775,0.0005714071164098685
Feat 184,0.012228773379506489,-0.013566869406746984,0.0013380960272416727
Feat 185,0.0033725861238071836,0.005175632336911658,-0.008548218460712426
Feat 186,-0.004382884596933844,0.004881384386841814,-0.0004984997899151421
Feat 187,-0.008769256871030978,0.004743113518579998,0.004026143352448943
Feat 188,0.016856178005135065,-0.007579217176522125,-0.009276960828604306
Feat 189,0.00016296290500283084,0.009185514503376617,-0.009348477408389264
Feat 190,0.01167794802860267,-0.006591696945020822,-0.005086251083592051
Feat 191,-0.00492399328663682,0.001152284682911528,0.003771708603740994
Feat 192,0.002604195468539675,0.010568395193051985,-0.01317259066158544
Feat 193,0.008761521047687824,-0.019375904963967197,0.01061438391627835
Feat 194,-0.009201422368976088,0.006606686255903674,0.0025947361130725702
Feat 195,0.002019927140124919,-0.0017818715486673752,-0.00023805559145999576
Feat 196,0.00965485632433871,-0.011653552989254048,0.0019986966649146874
Feat 197,0.0012576262469143004,-0.005241253333229812,0.003983627086315647
Feat 198,-0.00719802787428421,0.008091867914698,-0.0008938400404212212
Feat 199,0.0020939263236136154,-0.001862193499185108,-0.00023173282443453075
Feat 200,0.0009260907086196455,-0.0065081784573106346,0.0055820877486978514
Feat 201,-0.008073537728450635,0.004798826669024694,0.0032747110594233283
Feat 202,-0.010000591421623151,0.0065563932977639044,0.0034441981238601976
Feat 203,-0.0024462067154012728,-0.01863093727789207,0.02107714399330354
Feat 204,-0.015328391693772734,0.019398663271263675,-0.0040702715774807345
Feat 205,0.000827190189311176,-0.007853930086964616,0.007026739897652265
Feat 206,0.003811610612076055,-0.012229612189547604,0.008418001577468057
Feat 207,-0.001428534608814936,0.0047727088724975565,-0.0033441742636761947
Feat 208,0.0003003428501573521,0.006835951721078282,-0.007136294571243854
Feat 209,0.0005625633054123762,-0.0016509026055174934,0.0010883393001028126
Feat 210,0.0162201245980781,-0.024467866359561222,0.00824774176148149
Feat 211,0.001684861301375483,0.0013436493011192362,-0.0030285106024851346
Feat 212,0.0015533369181660575,0.0005510119409586706,-0.0021043488591344977
Feat 213,0.003849505017767231,-0.003468631995952852,-0.000380873021815874
Feat 214,-0.0026770798868023028,-7.213647439775682e-05,0.0027492163612033425
Feat 215,0.0002727957033377863,0.00021879995271629032,-0.0004915956560493578
Feat 216,-0.026549843419509188,0.027106258399724616,-0.0005564149802103379
Feat 217,0.002590892472766018,0.0029285264934861316,-0.005519418966256906
Feat 218,0.0035383321719525524,-0.007525681505961087,0.003987349333997792
Feat 219,-0.009622553076181987,0.011055075375776068,-0.001432522299598739
Feat 220,-0.011930004458422164,0.0070408664619965216,0.0048891379964278465
Feat 221,-0.00436508505056996,0.015399497695647645,-0.011034412645070827
Feat 222,-0.017160714180658412,0.014055953897759297,0.003104760282900048
Feat 223,0.01126177403422145,-0.011405782431348016,0.00014400839712150866
Feat 224,-0.002149574066479787,-0.0003909393030412121,0.002540513369521923
Feat 225,0.000429436786015407,0.014610095934663253,-0.015039532720673123
Feat 226,0.00017222916018279978,0.0031509508990047084,-0.0033231800591937604
subject,0.001177813209548678,-0.002441707473678645,0.0012638942641398844
